matching,train,test,width_px,height_px,filepath,width_px_norm,height_px_norm,m_top,m_side,m_total,round_top,dm_top,dm_side,dm_total,dround_top,d_cons,d_rigid,d_life,d_stab,d_cons_norm,d_rigid_norm,d_life_norm,d_stab_norm
toy_10305,True,False,64,51,data/toy_epure/train/full/toy_10305_full.png,1.0,0.796875,170.5,71.0,290.4,0.3522727272727273,0.1742424242424243,-0.2665289256198347,-0.032,-0.2954545454545454,0.2202185470230921,0.0940057788450327,0.0010330578512396,-0.203125,-0.3130996094336377,-0.3861038518418701,-0.3681171266950173,-1.6671831090075453
toy_10319,True,False,49,49,data/toy_epure/train/full/toy_10319_full.png,0.765625,0.765625,137.0,87.0,229.2,0.3586387434554974,0.1954624781849913,0.1387434554973821,-0.236,-0.2827225130890052,-0.1110133583891396,-0.009613237571254,-0.0863874345549738,0.0,-0.6673337304994966,-0.5699284374543302,-0.4370774665785594,-0.9793521668392264
toy_10329,True,False,59,51,data/toy_epure/train/full/toy_10329_full.png,0.921875,0.796875,159.0,78.0,246.0,0.3878048780487805,0.2926829268292684,-0.048780487804878,-0.18,-0.224390243902439,-0.0960988802464455,-0.2210733664075152,-0.0780487804878048,-0.135593220338983,-0.6513835247080042,-0.945067788330984,-0.4304996448022732,-1.4385039822110377
toy_10334,True,False,49,51,data/toy_epure/train/full/toy_10334_full.png,0.765625,0.796875,130.0,72.0,220.8,0.3532608695652174,0.177536231884058,-0.0217391304347826,-0.264,-0.2934782608695652,-0.1436584065589826,-0.190749381718011,-0.0489130434782608,0.0408163265306122,-0.7022457959033565,-0.8912717370610888,-0.4075163571127056,-0.8411380999670999
toy_10342,True,False,59,56,data/toy_epure/train/full/toy_10342_full.png,0.921875,0.875,150.0,80.0,290.7,0.3095975232198142,0.0319917440660475,-0.174406604747162,-0.031,-0.3808049535603715,0.0718351470889516,0.184144810032404,0.0252837977296181,-0.0508474576271186,-0.4717874121409824,-0.2261933389977941,-0.3489872954802769,-1.1515340976036554
toy_10347,True,False,53,53,data/toy_epure/train/full/toy_10347_full.png,0.828125,0.828125,167.5,107.0,300.6,0.3343313373253493,0.1144377910844977,0.0678642714570858,0.0019999999999998,-0.3313373253493014,-0.0235990781601533,0.1875244874364389,-0.0479041916167664,0.0,-0.5738490141434973,-0.220197646124156,-0.4067205395035171,-0.9793521668392264
toy_10353,True,False,64,56,data/toy_epure/train/full/toy_10353_full.png,1.0,0.875,189.0,136.0,350.7,0.3233532934131736,0.0778443113772455,0.1633875106928999,0.1689999999999999,-0.3532934131736527,-0.0512997050834533,-0.332322434945178,-0.0560307955517536,-0.125,-0.6034732957142488,-1.1424284141214225,-0.4131310887240774,-1.402632746635115
toy_10375,True,False,61,53,data/toy_epure/train/full/toy_10375_full.png,0.953125,0.828125,154.0,73.0,246.6,0.3746958637469586,0.2489862124898621,-0.1119221411192214,-0.178,-0.2506082725060827,0.0892707743462184,0.5700742936110431,-0.0523114355231143,-0.1311475409836066,-0.4531409774352943,0.4584621407402212,-0.4101971275364372,-1.423449824329995
toy_10414,True,False,57,47,data/toy_epure/train/full/toy_10414_full.png,0.890625,0.734375,180.5,84.0,282.0,0.3840425531914894,0.2801418439716313,-0.1063829787234042,-0.06,-0.2319148936170212,-0.1284709945198053,0.1211742499151677,-0.0627659574468085,-0.175438596491228,-0.6860037024725696,-0.3379058172636661,-0.4184440198306134,-1.5734301735702978
toy_10433,True,False,61,48,data/toy_epure/train/full/toy_10433_full.png,0.953125,0.75,199.5,88.0,300.6,0.3982035928143712,0.3273453093812375,-0.1217564870259481,0.0019999999999998,-0.2035928143712575,0.101237791347418,-0.0334488438146721,-0.0738522954091816,-0.2131147540983606,-0.4403429175867891,-0.6122138266816826,-0.4271893106989902,-1.7010108602617249
toy_10447,True,False,49,47,data/toy_epure/train/full/toy_10447_full.png,0.765625,0.734375,119.0,97.0,223.2,0.3198924731182795,0.0663082437275985,0.3037634408602149,-0.256,-0.3602150537634409,-0.3456952464696128,-0.1836794859949456,-0.0806451612903225,-0.0408163265306122,-0.9183129719188916,-0.8787294383927187,-0.4325477607265893,-1.1175662337113532
toy_10455,True,False,61,46,data/toy_epure/train/full/toy_10455_full.png,0.953125,0.71875,192.5,72.0,286.8,0.4027196652719665,0.3423988842398884,-0.2468619246861925,-0.0439999999999999,-0.1945606694560669,-0.1151850619831171,0.0558930375042576,-0.053347280334728,-0.2459016393442623,-0.6717951357319447,-0.4537174919422181,-0.4110142381281227,-1.8120352746344168
toy_10512,True,False,57,52,data/toy_epure/train/full/toy_10512_full.png,0.890625,0.8125,151.0,69.0,273.3,0.3315038419319429,0.1050128064398098,-0.2425905598243688,-0.0889999999999999,-0.3369923161361141,0.1330526144050113,-0.1853062142803838,0.0170142700329308,-0.087719298245614,-0.4063187318168629,-0.8816153242399013,-0.3555105879594599,-1.276391170204762
toy_10535,True,False,57,55,data/toy_epure/train/full/toy_10535_full.png,0.890625,0.859375,151.0,73.0,247.8,0.3656174334140435,0.2187247780468119,-0.1162227602905568,-0.174,-0.2687651331719128,0.0588237625386842,0.225230464952114,-0.0423728813559322,-0.0350877192982456,-0.4857023650627962,-0.1533056225202507,-0.4023572486424221,-1.0981677681854407
toy_10541,False,True,63,54,data/toy_epure/test/full/toy_10541_full.png,0.984375,0.84375,178.5,135.0,372.9,0.2872083668543845,-0.0426387771520514,0.0860820595333869,0.2429999999999999,-0.4255832662912309,-0.0059263622837312,0.033601606245628,-0.0044247787610619,-0.1428571428571429,-0.5549490263312127,-0.493263448423447,-0.3724224589741386,-1.4631014008916703
toy_10557,False,True,57,53,data/toy_epure/test/full/toy_10557_full.png,0.890625,0.828125,183.5,115.0,319.2,0.3449248120300752,0.149749373433584,0.0808270676691728,0.0639999999999999,-0.3101503759398496,-0.3313167086026002,-0.1937821950195827,-0.0610902255639097,-0.0701754385964912,-0.9029359244777808,-0.8966520781189656,-0.4171221439521132,-1.216983369531655
toy_10566,False,True,53,52,data/toy_epure/test/full/toy_10566_full.png,0.828125,0.8125,125.0,98.0,275.1,0.272628135223555,-0.0912395492548164,0.0687022900763358,-0.0830000000000001,-0.4547437295528899,0.1113253824067261,-0.1536352520262643,0.0136314067611778,-0.0188679245283018,-0.4295547993705846,-0.8254296769170002,-0.3581791087442165,-1.0432435751103035
toy_10616,False,True,59,49,data/toy_epure/test/full/toy_10616_full.png,0.921875,0.765625,144.0,94.0,246.0,0.3512195121951219,0.1707317073170731,0.1463414634146341,-0.18,-0.2975609756097561,0.1185360002991924,0.0874606209002438,-0.0804878048780488,-0.1694915254237288,-0.4218434441244749,-0.3977152431538205,-0.432423632488752,-1.5532919360539903
toy_10618,True,False,51,48,data/toy_epure/train/full/toy_10618_full.png,0.796875,0.75,125.0,101.0,231.0,0.3246753246753247,0.0822510822510822,0.3116883116883115,-0.23,-0.3506493506493506,-0.0751269136710451,-0.529273551535791,-0.0870129870129869,-0.0588235294117647,-0.6289551715648678,-1.491828154104769,-0.4375709242214095,-1.1785430279196445
toy_10634,True,False,61,50,data/toy_epure/train/full/toy_10634_full.png,0.953125,0.78125,215.0,111.0,360.0,0.3583333333333333,0.1944444444444445,-0.075,0.2,-0.2833333333333333,-0.1292949777756805,0.0047629180618903,-0.0433333333333333,-0.180327868852459,-0.6868849067878806,-0.5444245198978651,-0.4031148867313915,-1.5899864458890325
toy_10636,True,False,64,49,data/toy_epure/train/full/toy_10636_full.png,1.0,0.765625,201.5,93.5,315.3,0.3834443387250238,0.2781477957500794,-0.1103710751665081,0.051,-0.2331113225499523,0.1844848540538793,-0.1116581143060817,-0.0613701236917221,-0.234375,-0.3513148088590457,-0.7509604316617743,-0.4173429373781788,-1.7730032539565173
toy_10653,True,False,57,49,data/toy_epure/train/full/toy_10653_full.png,0.890625,0.765625,163.5,120.0,301.8,0.3250497017892644,0.0834990059642147,0.1928429423459243,0.006,-0.3499005964214712,0.493025958925286,-0.1924447445926013,-0.0636182902584492,-0.1403508771929824,-0.0213472383715692,-0.894279383617318,-0.4191163697427087,-1.4546145722240835
toy_10687,True,False,61,49,data/toy_epure/train/full/toy_10687_full.png,0.953125,0.765625,182.5,80.0,324.9,0.3370267774699907,0.1234225915666359,-0.2613111726685134,0.0829999999999999,-0.3259464450600184,-0.2568611652387648,-0.0484814583364236,0.0152354570637118,-0.1967213114754098,-0.8233098572692347,-0.6388823305017832,-0.3569137778016836,-1.6454986530753786
toy_10693,True,False,63,53,data/toy_epure/train/full/toy_10693_full.png,0.984375,0.828125,187.5,108.0,323.4,0.3478664192949907,0.1595547309833025,0.0018552875695732,0.0779999999999999,-0.3042671614100185,-0.1143065104925108,0.0279557438942383,-0.0482374768089053,-0.1587301587301587,-0.6708555737211574,-0.5032794507274998,-0.4069834465118791,-1.5168513157863863
toy_10694,True,False,57,49,data/toy_epure/train/full/toy_10694_full.png,0.890625,0.765625,151.0,61.0,227.4,0.3984168865435356,0.3280562884784521,-0.1952506596306069,-0.242,-0.2031662269129287,0.3325418626561316,-0.0853787679547346,-0.0593667546174142,-0.1403508771929824,-0.1929760635483036,-0.7043397425230633,-0.415762609831698,-1.4546145722240835
toy_10741,True,False,51,56,data/toy_epure/train/full/toy_10741_full.png,0.796875,0.875,130.0,89.0,243.6,0.3201970443349753,0.0673234811165846,0.0960591133004926,-0.188,-0.3596059113300492,-0.0687527994421849,-0.1267130221407493,-0.0394088669950739,0.0980392156862746,-0.6221384105145589,-0.7776684847764974,-0.4000191305179587,-0.6473673983718627
toy_10749,False,True,51,56,data/toy_epure/test/full/toy_10749_full.png,0.796875,0.875,133.0,119.0,261.0,0.3057471264367816,0.0191570881226053,0.367816091954023,-0.13,-0.3885057471264368,-0.1163343101520459,-0.0121382502507887,-0.0793103448275862,0.0980392156862746,-0.6730241928014936,-0.5744079183984161,-0.4314948108470037,-0.6473673983718627
toy_10752,True,False,63,47,data/toy_epure/train/full/toy_10752_full.png,0.984375,0.734375,144.0,83.0,272.7,0.3168316831683168,0.0561056105610561,-0.0869086908690869,-0.091,-0.3663366336633663,-0.0181126862811584,-0.1769267745832747,0.0005500550055005,-0.2539682539682539,-0.5679816228284611,-0.8667498383159916,-0.368498136221389,-1.839350805154682
toy_10769,True,False,57,54,data/toy_epure/train/full/toy_10769_full.png,0.890625,0.84375,199.5,104.0,319.2,0.375,0.25,-0.0225563909774437,0.0639999999999999,-0.25,0.2139528827677864,0.1725899681642342,-0.0704887218045112,-0.0526315789473684,-0.3198003892622285,-0.2466921247583194,-0.4245360062778304,-1.1575755688585478
toy_10772,True,False,55,56,data/toy_epure/train/full/toy_10772_full.png,0.859375,0.875,170.5,101.0,310.2,0.3297872340425531,0.0992907801418439,-0.02321083172147,0.0339999999999999,-0.3404255319148936,-0.1379095498496471,-0.1666196781579658,-0.0251450676982591,0.018181818181818,-0.6960977130336504,-0.8484646065624091,-0.3887673470920733,-0.9177840825052797
toy_10813,True,False,49,49,data/toy_epure/train/full/toy_10813_full.png,0.765625,0.765625,130.0,81.0,222.0,0.3513513513513513,0.1711711711711712,0.0945945945945946,-0.26,-0.2972972972972972,-0.0268405707731079,0.2390385358610715,-0.0702702702702702,0.0,-0.5773156104101294,-0.1288095116640235,-0.4243636840724218,-0.9793521668392264
toy_10833,True,False,55,53,data/toy_epure/train/full/toy_10833_full.png,0.859375,0.828125,143.0,103.0,290.7,0.2951496388028896,-0.0161678706570347,0.0629514963880288,-0.031,-0.4097007223942208,0.4163129824614289,-0.1638367896534642,-0.0077399380804953,-0.0363636363636363,-0.1033875048676385,-0.8435276428289329,-0.3750375725149538,-1.102488335507121
toy_10849,True,False,59,50,data/toy_epure/train/full/toy_10849_full.png,0.921875,0.78125,144.0,70.0,234.6,0.3682864450127877,0.2276214833759591,-0.1048593350383632,-0.218,-0.2634271099744245,-0.1102298093748448,-0.0685130676466092,-0.047314578005115,-0.1525423728813559,-0.6664957683592091,-0.6744192657859595,-0.4062554316787921,-1.495897959132514
toy_10881,True,False,53,53,data/toy_epure/train/full/toy_10881_full.png,0.828125,0.828125,125.0,84.0,234.0,0.3205128205128205,0.0683760683760685,0.0769230769230769,-0.22,-0.3589743589743589,-0.4250223167929889,-0.0737798267335326,-0.0358974358974358,0.0,-1.00314886657028,-0.6837627226161691,-0.3972491909385112,-0.9793521668392264
toy_10888,True,False,63,52,data/toy_epure/train/full/toy_10888_full.png,0.984375,0.8125,159.0,69.0,282.3,0.3379383634431456,0.126461211477152,-0.2667375132837407,-0.0589999999999999,-0.3241232731137088,-0.0756347984817055,0.1448410432669522,0.0154091392136025,-0.1746031746031746,-0.6294983261540463,-0.2959199093566722,-0.3567767712514057,-1.5706012306811024
toy_10890,True,False,63,51,data/toy_epure/train/full/toy_10890_full.png,0.984375,0.796875,148.0,103.0,299.1,0.2968906720160481,-0.0103644266131728,0.033099297893681,-0.0030000000000001,-0.4062186559679037,0.0838120152754253,-0.3381398388347206,-0.0035105315947843,-0.1904761904761904,-0.4589788169971146,-1.1527487384819557,-0.3717012688551089,-1.6243511455758182
toy_10914,True,False,57,52,data/toy_epure/train/full/toy_10914_full.png,0.890625,0.8125,185.5,80.0,328.5,0.3388127853881278,0.1293759512937596,-0.269406392694064,0.095,-0.3223744292237442,-0.1532301801795177,-0.0074012758345673,0.0150684931506849,-0.087719298245614,-0.7124822760253176,-0.5660043223285556,-0.3570454847719111,-1.276391170204762
toy_10917,True,False,59,46,data/toy_epure/train/full/toy_10917_full.png,0.921875,0.71875,167.5,94.0,314.7,0.319351763584366,0.0645058786145535,-0.1039084842707341,0.0489999999999999,-0.3612964728312678,-0.169040552795721,-0.179539307253282,0.0014299332697806,-0.2203389830508474,-0.7293905911843128,-0.8713845834822044,-0.3678040574934983,-1.7254738668184193
toy_10957,True,False,53,56,data/toy_epure/train/full/toy_10957_full.png,0.828125,0.875,202.0,147.0,379.8,0.3191153238546603,0.0637177461822012,0.1611374407582938,0.266,-0.3617693522906793,-0.1215844349977905,-0.0375092427814543,-0.0513428120063191,0.0566037735849056,-0.6786389096504148,-0.619417148844975,-0.4094330434515866,-0.7876779420259943
toy_10966,True,False,64,50,data/toy_epure/train/full/toy_10966_full.png,1.0,0.78125,157.5,67.0,246.9,0.3827460510328068,0.275820170109356,-0.1859052247873634,-0.177,-0.2345078979343864,-0.2360542652163663,0.1990257354740304,-0.0455650060753341,-0.21875,-0.8010580336341696,-0.1997939381209592,-0.4048753081904941,-1.720093181482031
toy_10978,True,False,53,54,data/toy_epure/train/full/toy_10978_full.png,0.828125,0.84375,152.0,66.0,272.7,0.3344334433443344,0.1147781444811148,-0.2739273927392739,-0.091,-0.3311331133113311,-0.0852566708006215,-0.162938864131225,0.0203520352035203,0.0188679245283018,-0.6397883840506647,-0.8419346843861182,-0.3528776421331454,-0.9154607585681492
toy_10989,True,False,57,51,data/toy_epure/train/full/toy_10989_full.png,0.890625,0.796875,156.0,62.0,268.5,0.3486033519553073,0.1620111731843576,-0.3072625698324023,-0.105,-0.3027932960893854,0.1524787846572288,-0.2539679394533078,0.0128491620111731,-0.1052631578947368,-0.385543521963797,-1.0034241737530252,-0.3587961707436133,-1.3357989708778693
toy_11003,True,False,63,48,data/toy_epure/train/full/toy_11003_full.png,0.984375,0.75,228.0,95.0,352.8,0.3877551020408163,0.2925170068027211,-0.1921768707482993,0.176,-0.2244897959183673,-0.1286289034963191,0.247847706761751,-0.0493197278911564,-0.2380952380952381,-0.6861725773502303,-0.113181664127804,-0.4078371639918101,-1.7856008902599665
toy_11016,False,True,49,49,data/toy_epure/test/full/toy_11016_full.png,0.765625,0.765625,130.0,66.0,215.4,0.362116991643454,0.2070566388115134,-0.0807799442896936,-0.282,-0.275766016713092,0.1853406910097201,-0.0319051918423671,-0.0459610027855153,0.0,-0.3503995387812716,-0.6094753217821686,-0.4051876842361467,-0.9793521668392264
toy_11039,True,False,59,49,data/toy_epure/train/full/toy_11039_full.png,0.921875,0.765625,139.0,101.0,280.5,0.2973262032085561,-0.0089126559714795,0.0802139037433154,-0.065,-0.4053475935828877,-0.0022244641607262,0.0219782759703034,-0.0133689839572192,-0.1694915254237288,-0.5509900519496655,-0.5138837355598773,-0.3794779606458646,-1.5532919360539903
toy_11084,True,False,53,51,data/toy_epure/train/full/toy_11084_full.png,0.828125,0.796875,148.0,64.0,228.0,0.3894736842105263,0.2982456140350877,-0.1578947368421053,-0.24,-0.2210526315789474,-0.1211705375511523,0.2911574520354937,-0.0578947368421052,-0.0377358490566037,-0.6781962693255379,-0.0363483158363836,-0.4146014307613693,-1.1071349833813813
toy_11113,False,True,51,55,data/toy_epure/test/full/toy_11113_full.png,0.796875,0.859375,149.0,69.0,271.5,0.3292817679558011,0.0976058931860037,-0.2375690607734806,-0.095,-0.3414364640883978,0.056384867431926,-0.1502046206731552,0.018232044198895,0.0784313725490195,-0.4883106278853014,-0.8193435895492063,-0.3545499651343667,-0.7137643520653361
toy_11118,True,False,51,48,data/toy_epure/train/full/toy_11118_full.png,0.796875,0.75,171.5,69.0,267.0,0.3853932584269663,0.2846441947565544,-0.2247191011235955,-0.11,-0.2292134831460673,-0.3909725784404186,0.0667408539926448,-0.0404494382022471,-0.0588235294117647,-0.9667345630543368,-0.4344729995725304,-0.400839969455656,-1.1785430279196445
toy_11121,False,True,49,57,data/toy_epure/test/full/toy_11121_full.png,0.765625,0.890625,130.0,86.0,240.0,0.325,0.0833333333333334,0.0749999999999999,-0.2,-0.35,0.0032860786944312,0.1173148020993462,-0.0399999999999999,0.1632653061224489,-0.5450968325073444,-0.3447526434541992,-0.4004854368932038,-0.4264958993507195
toy_11147,True,False,51,57,data/toy_epure/train/full/toy_11147_full.png,0.796875,0.890625,171.5,98.0,303.0,0.3396039603960396,0.1320132013201321,-0.0297029702970297,0.01,-0.3207920792079207,0.1303497633562265,0.2566394763762129,-0.0336633663366336,0.1176470588235294,-0.4092092808551466,-0.0975846872207287,-0.3954868787849658,-0.5809704446783904
toy_11150,True,False,51,48,data/toy_epure/train/full/toy_11150_full.png,0.796875,0.75,167.5,100.0,281.4,0.3571428571428571,0.1904761904761905,0.066098081023454,-0.062,-0.2857142857142857,0.1849502284402983,-0.0685155654284771,-0.0703624733475479,-0.0588235294117647,-0.3508171168069033,-0.6744236969582741,-0.4244364170824103,-1.1785430279196445
toy_11199,True,False,55,49,data/toy_epure/train/full/toy_11199_full.png,0.859375,0.765625,127.0,77.0,223.8,0.3404825737265415,0.1349419124218052,0.0321715817694369,-0.254,-0.3190348525469169,-0.3296499616923103,-0.1754615227527098,-0.0469168900804289,-0.1090909090909091,-0.9011534312542764,-0.8641504186352509,-0.4059417215440276,-1.348760672842911
toy_11219,True,False,63,47,data/toy_epure/train/full/toy_11219_full.png,0.984375,0.734375,201.5,61.0,286.8,0.4215481171548117,0.4051603905160391,-0.3619246861924686,-0.0439999999999999,-0.1569037656903765,-0.0779863340404817,-0.2866802490201647,-0.0491631799163179,-0.2539682539682539,-0.632013162793293,-1.061457215935124,-0.4077136734776779,-1.839350805154682
toy_11230,True,False,57,49,data/toy_epure/train/full/toy_11230_full.png,0.890625,0.765625,141.0,67.0,226.2,0.3740053050397878,0.246684350132626,-0.1114058355437666,-0.246,-0.2519893899204244,0.0775211241385285,-0.359755664635714,-0.0517241379310344,-0.1403508771929824,-0.4657065755740737,-1.1910961418637365,-0.4097338466688984,-1.4546145722240835
toy_11282,True,False,64,51,data/toy_epure/train/full/toy_11282_full.png,1.0,0.796875,155.5,101.0,299.4,0.3116232464929859,0.0387441549766198,0.0120240480961923,-0.002,-0.3767535070140281,-0.1875159853600453,-0.3136405408558527,-0.0140280561122244,-0.203125,-0.7491490398989373,-1.109285931610014,-0.3799978597972643,-1.6671831090075453
toy_11345,True,False,49,51,data/toy_epure/train/full/toy_11345_full.png,0.765625,0.796875,125.0,76.0,219.6,0.3415300546448087,0.1384335154826958,0.0382513661202185,-0.268,-0.3169398907103825,-0.33188141636594,0.1839324165051121,-0.0491803278688524,0.0408163265306122,-0.9035398480580192,-0.2265701342376209,-0.407727200381983,-0.8411380999670999
toy_11370,True,False,64,50,data/toy_epure/train/full/toy_11370_full.png,1.0,0.78125,211.0,78.5,313.2,0.4042145593869732,0.347381864623244,-0.2480842911877395,0.0439999999999999,-0.1915708812260536,0.039006737402768,0.4685257702667462,-0.0545977011494253,-0.21875,-0.5068955724998176,0.2783106987662116,-0.4120006137707844,-1.720093181482031
toy_11389,True,False,63,54,data/toy_epure/train/full/toy_11389_full.png,0.984375,0.84375,148.0,99.0,300.9,0.2951146560319043,-0.0162844798936523,-0.0129611166500498,0.0029999999999999,-0.4097706879361914,0.1246360379714939,-0.0436483654312732,0.0074775672981056,-0.1428571428571429,-0.4153197927249302,-0.6303082161042243,-0.363033472398339,-1.4631014008916703
toy_11437,True,False,57,51,data/toy_epure/train/full/toy_11437_full.png,0.890625,0.796875,156.0,87.0,282.3,0.3315621679064824,0.1052072263549415,-0.075451647183847,-0.0589999999999999,-0.3368756641870351,7.856315207870512e-05,0.1426442901403241,-0.016471838469713,-0.1052631578947368,-0.5485270921845826,-0.2998170437549853,-0.3819256007346037,-1.3357989708778693
toy_11444,True,False,51,50,data/toy_epure/train/full/toy_11444_full.png,0.796875,0.78125,128.0,72.0,219.6,0.3497267759562841,0.1657559198542805,-0.0163934426229508,-0.268,-0.3005464480874317,-0.030462019888445,-0.2687406119525982,-0.0464480874316939,-0.0196078431372549,-0.5811885490473648,-1.0296315292606364,-0.4055719136293702,-1.0457491205326992
toy_11469,False,True,55,49,data/toy_epure/test/full/toy_11469_full.png,0.859375,0.765625,191.0,115.0,339.0,0.3380530973451327,0.1268436578171091,0.0176991150442477,0.13,-0.3238938053097345,-0.0290158504781131,0.0157361731998692,-0.0415929203539823,-0.1090909090909091,-0.57964195120576,-0.5249574939761472,-0.4017419881433113,-1.348760672842911
toy_11477,False,True,63,51,data/toy_epure/test/full/toy_11477_full.png,0.984375,0.796875,222.0,100.0,363.6,0.3663366336633663,0.2211221122112211,-0.1749174917491749,0.2119999999999998,-0.2673267326732673,0.0382673882456799,-0.2238103910428975,-0.0313531353135313,-0.1904761904761904,-0.5076862653483702,-0.949923387590766,-0.393664487808004,-1.6243511455758182
toy_11481,True,False,57,56,data/toy_epure/train/full/toy_11481_full.png,0.890625,0.875,172.5,119.0,356.1,0.2906486941870261,-0.0311710193765796,0.0025273799494524,0.1869999999999999,-0.4187026116259478,-0.2313964371915161,0.3464157112269524,0.0088458298230833,-0.0175438596491228,-0.7960767453298159,0.0616822093398734,-0.3619541390958687,-1.0387599675123336
toy_11495,False,True,63,50,data/toy_epure/test/full/toy_11495_full.png,0.984375,0.78125,155.0,69.0,243.0,0.382716049382716,0.2757201646090534,-0.1481481481481482,-0.19,-0.2345679012345679,0.0733764375856354,-0.0063140962852498,-0.0530864197530864,-0.2063492063492064,-0.4701390875820289,-0.5640756191131463,-0.4108084621838666,-1.6781010604705346
toy_11502,True,False,49,48,data/toy_epure/train/full/toy_11502_full.png,0.765625,0.75,137.0,80.0,254.7,0.3227326266195524,0.0757754220651748,-0.0577149587750294,-0.151,-0.3545347467608951,0.1306694974842663,0.0529220730776634,-0.0111896348645465,-0.0204081632653061,-0.4088673429682152,-0.4589881104394441,-0.3777588139101397,-1.04845920027529
toy_11511,True,False,53,53,data/toy_epure/train/full/toy_11511_full.png,0.828125,0.828125,149.0,67.0,267.3,0.3344556677890011,0.114852225963337,-0.2480359147025813,-0.1089999999999999,-0.3310886644219978,0.2292147979750987,0.3253894854371974,0.0151515151515151,0.0,-0.3034786188321861,0.0243807817016525,-0.3569799941159164,-0.9793521668392264
toy_11514,True,False,57,56,data/toy_epure/train/full/toy_11514_full.png,0.890625,0.875,215.0,127.0,381.6,0.3380503144654088,0.1268343815513626,-0.0015723270440251,0.2719999999999999,-0.3238993710691824,0.0587672599278115,0.0618204383618344,-0.0377358490566037,-0.0175438596491228,-0.4857627914660906,-0.4432020282359661,-0.39869939549368,-1.0387599675123336
toy_11519,True,False,61,51,data/toy_epure/train/full/toy_11519_full.png,0.953125,0.796875,175.5,108.0,309.0,0.3407766990291262,0.1359223300970874,0.0485436893203883,0.03,-0.3184466019417475,0.2428792147971616,-0.2772489519692289,-0.0504854368932038,-0.1639344262295081,-0.2888652841752578,-1.0447256898877124,-0.4087567159958525,-1.5344742387026864
toy_11520,True,False,64,48,data/toy_epure/train/full/toy_11520_full.png,1.0,0.75,144.5,105.0,257.1,0.3372228704784131,0.1240762349280436,0.2252042007001166,-0.1430000000000001,-0.3255542590431738,-0.1748169192244916,-0.1115320893747831,-0.0822637106184364,-0.25,-0.735568094170637,-0.7507368580208151,-0.4338245290072616,-1.8259133264310037
toy_11531,True,False,63,53,data/toy_epure/train/full/toy_11531_full.png,0.984375,0.828125,169.0,91.0,303.9,0.3336623889437315,0.1122079631457717,-0.1016781836130306,0.0129999999999999,-0.332675222112537,0.2918495847288872,0.1605699143470048,-0.0133267522211253,-0.1587301587301587,-0.2364941941093846,-0.2680162164975685,-0.3794446467763731,-1.5168513157863863
toy_11544,True,False,61,49,data/toy_epure/train/full/toy_11544_full.png,0.953125,0.765625,159.0,83.0,249.6,0.3822115384615384,0.2740384615384615,-0.0024038461538461,-0.168,-0.2355769230769231,0.0729843710757789,-0.197307701554276,-0.0817307692307692,-0.1967213114754098,-0.4705583809328476,-0.9029064781338276,-0.4334041262135921,-1.6454986530753786
toy_11545,True,False,57,48,data/toy_epure/train/full/toy_11545_full.png,0.890625,0.75,148.0,75.0,263.1,0.3375142531356898,0.1250475104522995,-0.1448118586088939,-0.1230000000000001,-0.3249714937286203,0.1736096450016347,0.0602407406785259,-0.008551881413911,-0.1578947368421053,-0.3629452407621407,-0.4460044797749821,-0.375678061794954,-1.514022372897191
toy_11570,True,False,64,53,data/toy_epure/train/full/toy_11570_full.png,1.0,0.828125,184.0,114.0,362.4,0.304635761589404,0.0154525386313466,-0.0562913907284769,0.2079999999999999,-0.390728476821192,-0.1310530086681938,0.3367644143785497,0.0066225165562914,-0.171875,-0.6887650231590408,0.0445603942026511,-0.3637079663087507,-1.561362964058573
toy_11600,True,False,55,48,data/toy_epure/train/full/toy_11600_full.png,0.859375,0.75,178.5,96.0,318.9,0.3358419567262464,0.1194731890874882,-0.0968955785512699,0.0629999999999999,-0.3283160865475071,-0.0938500549545708,-0.1651135598621664,-0.0164628410159924,-0.1272727272727273,-0.6489785309930828,-0.8457926880171066,-0.3819185032286347,-1.4103287571768583
toy_11601,True,False,55,53,data/toy_epure/train/full/toy_11601_full.png,0.859375,0.828125,168.5,95.0,329.7,0.3066424021838034,0.0221413406126782,-0.1355777979981802,0.0989999999999999,-0.3867151956323931,0.0901355258599746,0.1980858228582144,0.0204731574158325,-0.0363636363636363,-0.4522161737330827,-0.2014613834711462,-0.3527820966986758,-1.102488335507121
toy_11612,True,False,57,56,data/toy_epure/train/full/toy_11612_full.png,0.890625,0.875,202.5,79.0,346.5,0.3506493506493506,0.1688311688311689,-0.316017316017316,0.155,-0.2987012987012987,-0.0455969465471463,-0.1494979308266378,0.0125541125541125,-0.0175438596491228,-0.597374512279587,-0.8180898914087926,-0.359028916067751,-1.0387599675123336
toy_11643,True,False,49,53,data/toy_epure/train/full/toy_11643_full.png,0.765625,0.828125,129.0,80.0,226.8,0.3412698412698413,0.1375661375661376,0.058201058201058,-0.244,-0.3174603174603174,-0.1949479140628772,-0.006237478191756,-0.0529100529100529,0.0816326530612245,-0.7570970747616882,-0.5639396953245018,-0.4106693378538038,-0.7029240330949729
